NULL;0;0;0;0
NULL;0;1;0,441263889;9,15299
NULL;0;2;0,542533333;9,52982
NULL;0;3;0,184822222;9,71616
NULL;0;4;0,292597222;9,66066
NULL;0;5;1,145544444;48,99029
NULL;0;6;0,506275;13,78379
NULL;0;7;0,365997222;10,21941
NULL;0;8;0,563666667;30,79898
NULL;0;9;0,610230556;28,76481
NULL;0;10;0,840002778;42,78702
NULL;0;11;1,346738889;57,98919
NULL;0;12;0,737130556;43,21538
NULL;0;13;1,483419444;43,74218
NULL;0;14;1,475183333;43,49509
NULL;0;15;0,470777778;27,29436
NULL;0;16;1,032908333;53,1985
NULL;0;17;1,151341667;56,71696
NULL;0;18;1,078994444;35,31713
NULL;0;19;0,975816667;30,15838
NULL;0;20;1,060572222;50,27224
NULL;0;21;0,799005556;40,09796
NULL;0;22;0,672338889;43,16282
NULL;0;23;0,782919444;36,14779
NULL;0;24;1,127925;52,96269
NULL;0;25;1,150322222;53,63455
NULL;1;0;0,441263889;9,15299
NULL;1;1;0;0
NULL;1;2;0,911808333;15,10629
NULL;1;3;0,604483333;18,54512
NULL;1;4;0,513686111;10,44292
NULL;1;5;1,565205556;57,81924
NULL;1;6;0,86625;18,73275
NULL;1;7;0,738288889;17,36885
NULL;1;8;0,923461111;25,42493
NULL;1;9;0,970027778;23,39076
NULL;1;10;1,1998;37,41297
NULL;1;11;1,706536111;52,61513
NULL;1;12;1,096925;37,84132
NULL;1;13;1,855708333;50,89162
NULL;1;14;1,847472222;50,64453
NULL;1;15;0,890441667;36,12332
NULL;1;16;1,452569444;62,02745
NULL;1;17;1,571002778;65,54591
NULL;1;18;1,300080556;36,09939
NULL;1;19;1,196902778;30,94064
NULL;1;20;1,480236111;59,10119
NULL;1;21;1,218666667;48,92692
NULL;1;22;1,032133333;37,78877
NULL;1;23;1,202580556;44,97674
NULL;1;24;1,547588889;61,79164
NULL;1;25;1,569986111;62,4635
NULL;2;0;0,542533333;9,52982
NULL;2;1;0,911808333;15,10629
NULL;2;2;0;0
NULL;2;3;0,705752778;18,92195
NULL;2;4;0,763141667;15,61396
NULL;2;5;1,666475;58,19607
NULL;2;6;0,976819444;19,73709
NULL;2;7;0,848855556;18,3732
NULL;2;8;1,034211111;36,75229
NULL;2;9;1,080775;34,71812
NULL;2;10;1,310547222;48,74033
NULL;2;11;1,817283333;63,94249
NULL;2;12;1,207675;49,16868
NULL;2;13;1,966277778;51,89596
NULL;2;14;1,958041667;51,64888
NULL;2;15;0,991711111;36,50015
NULL;2;16;1,553838889;62,40428
NULL;2;17;1,672272222;65,92275
NULL;2;18;1,549536111;41,27043
NULL;2;19;1,446361111;36,11168
NULL;2;20;1,581502778;59,47802
NULL;2;21;1,319936111;49,30375
NULL;2;22;1,142883333;49,11613
NULL;2;23;1,30385;45,35357
NULL;2;24;1,648858333;62,16847
NULL;2;25;1,671255556;62,84034
NULL;3;0;0,184822222;9,71616
NULL;3;1;0,604483333;18,54512
NULL;3;2;0,705752778;18,92195
NULL;3;3;0;0
NULL;3;4;0,455819444;19,05279
NULL;3;5;1,031016667;40,32855
NULL;3;6;0,669494444;23,17592
NULL;3;7;0,529219444;19,61154
NULL;3;8;0,726886111;40,19111
NULL;3;9;0,773452778;38,15695
NULL;3;10;1,003225;52,17915
NULL;3;11;1,509958333;67,38132
NULL;3;12;0,90035;52,60751
NULL;3;13;1,503102778;65,68945
NULL;3;14;1,494866667;65,44236
NULL;3;15;0,356252778;18,63262
NULL;3;16;0,918380556;44,53675
NULL;3;17;1,036813889;48,05522
NULL;3;18;1,041777778;48,77467
NULL;3;19;1,139038889;39,55051
NULL;3;20;0,946044444;41,6105
NULL;3;21;0,684477778;31,43622
NULL;3;22;0,835558333;52,55495
NULL;3;23;0,668391667;27,48605
NULL;3;24;1,013397222;44,30095
NULL;3;25;1,035794444;44,97281
NULL;4;0;0,292597222;9,66066
NULL;4;1;0,513686111;10,44292
NULL;4;2;0,763141667;15,61396
NULL;4;3;0,455819444;19,05279
NULL;4;4;0;0
NULL;4;5;1,150491667;33,1764
NULL;4;6;0,717586111;19,24042
NULL;4;7;0,589622222;17,87652
NULL;4;8;0,774975;36,25561
NULL;4;9;0,821541667;34,22145
NULL;4;10;1,051313889;48,24366
NULL;4;11;1,55805;63,44582
NULL;4;12;0,948441667;48,67202
NULL;4;13;1,707041667;51,39929
NULL;4;14;1,698808333;51,15221
NULL;4;15;0,741775;36,63099
NULL;4;16;1,303905556;62,53512
NULL;4;17;1,147430556;43,15441
NULL;4;18;0,786619444;25,66322
NULL;4;19;0,683444444;20,50448
NULL;4;20;1,07835;38,03017
NULL;4;21;1,070002778;49,43459
NULL;4;22;0,883647222;48,61946
NULL;4;23;1,053916667;45,48441
NULL;4;24;1,124016667;39,40014
NULL;4;25;1,195175;41,53499
NULL;5;0;1,145544444;48,99029
NULL;5;1;1,565205556;57,81924
NULL;5;2;1,666475;58,19607
NULL;5;3;1,031016667;40,32855
NULL;5;4;1,150491667;33,1764
NULL;5;5;0;0
NULL;5;6;1,630216667;62,45004
NULL;5;7;1,489941667;58,88567
NULL;5;8;1,687608333;79,46523
NULL;5;9;1,734175;77,43107
NULL;5;10;1,963947222;91,45328
NULL;5;11;2,470683333;106,65545
NULL;5;12;1,861072222;91,88163
NULL;5;13;2,172875;86,05161
NULL;5;14;2,164638889;85,80452
NULL;5;15;1,026022222;38,99479
NULL;5;16;1,526886111;59,06152
NULL;5;17;0,849261111;33,03063
NULL;5;18;0,854225;33,75008
NULL;5;19;0,941905556;29,06104
NULL;5;20;0,756577778;22,69736
NULL;5;21;0,496925;16,41164
NULL;5;22;1,796280556;91,82908
NULL;5;23;1,338163889;47,84821
NULL;5;24;0,825844444;29,27636
NULL;5;25;0,848241667;29,94822
NULL;6;0;0,506275;13,78379
NULL;6;1;0,86625;18,73275
NULL;6;2;0,976819444;19,73709
NULL;6;3;0,669494444;23,17592
NULL;6;4;0,717586111;19,24042
NULL;6;5;1,630216667;62,45004
NULL;6;6;0;0
NULL;6;7;0,792575;21,30256
NULL;6;8;0,720341667;20,44315
NULL;6;9;0,766905556;18,40899
NULL;6;10;0,996677778;32,4312
NULL;6;11;1,503413889;47,63336
NULL;6;12;0,893805556;32,85955
NULL;6;13;1,909997222;54,82532
NULL;6;14;1,901761111;54,57824
NULL;6;15;0,955452778;40,75412
NULL;6;16;1,517580556;66,65825
NULL;6;17;1,636013889;70,17672
NULL;6;18;1,503980556;44,89689
NULL;6;19;1,400805556;39,73814
NULL;6;20;1,545247222;63,73199
NULL;6;21;1,283677778;53,55772
NULL;6;22;0,829011111;32,807
NULL;6;23;1,267591667;49,60754
NULL;6;24;1,6126;66,42244
NULL;6;25;1,634997222;67,0943
NULL;7;0;0,365997222;10,21941
NULL;7;1;0,738288889;17,36885
NULL;7;2;0,848855556;18,3732
NULL;7;3;0,529219444;19,61154
NULL;7;4;0,589622222;17,87652
NULL;7;5;1,489941667;58,88567
NULL;7;6;0,792575;21,30256
NULL;7;7;0;0
NULL;7;8;0,849966667;38,31775
NULL;7;9;0,896533333;36,28359
NULL;7;10;1,126305556;50,3058
NULL;7;11;1,633041667;65,50796
NULL;7;12;1,023430556;50,73415
NULL;7;13;1,435891667;42,4535
NULL;7;14;1,427655556;42,20642
NULL;7;15;0,815175;37,18974
NULL;7;16;1,377302778;63,09388
NULL;7;17;1,495736111;66,61234
NULL;7;18;1,376016667;43,53299
NULL;7;19;1,272841667;38,37424
NULL;7;20;1,404969444;60,16762
NULL;7;21;1,143402778;49,99334
NULL;7;22;0,958638889;50,6816
NULL;7;23;1,127316667;46,04317
NULL;7;24;1,472322222;62,85807
NULL;7;25;1,494719444;63,52993
NULL;8;0;0,563666667;30,79898
NULL;8;1;0,923461111;25,42493
NULL;8;2;1,034211111;36,75229
NULL;8;3;0,726886111;40,19111
NULL;8;4;0,774975;36,25561
NULL;8;5;1,687608333;79,46523
NULL;8;6;0,720341667;20,44315
NULL;8;7;0,849966667;38,31775
NULL;8;8;0;0
NULL;8;9;0,491602778;17,60469
NULL;8;10;0,344111111;11,84892
NULL;8;11;0,850844444;27,05108
NULL;8;12;0,685480556;35,0977
NULL;8;13;1,778897222;54,31609
NULL;8;14;1,770663889;54,06901
NULL;8;15;1,012844444;57,76931
NULL;8;16;1,574972222;83,67345
NULL;8;17;1,693405556;87,19191
NULL;8;18;1,561372222;61,91208
NULL;8;19;1,458194444;56,75333
NULL;8;20;1,602636111;80,74718
NULL;8;21;1,341069444;70,57291
NULL;8;22;0,620686111;35,04515
NULL;8;23;1,324983333;66,62273
NULL;8;24;1,669988889;83,43763
NULL;8;25;1,692386111;84,1095
NULL;9;0;0,610230556;28,76481
NULL;9;1;0,970027778;23,39076
NULL;9;2;1,080775;34,71812
NULL;9;3;0,773452778;38,15695
NULL;9;4;0,821541667;34,22145
NULL;9;5;1,734175;77,43107
NULL;9;6;0,766905556;18,40899
NULL;9;7;0,896533333;36,28359
NULL;9;8;0,491602778;17,60469
NULL;9;9;0;0
NULL;9;10;0,631633333;18,94909
NULL;9;11;1,028330556;30,85013
NULL;9;12;0,689805556;27,69331
NULL;9;13;2,013952778;69,80635
NULL;9;14;2,005719444;69,55927
NULL;9;15;1,059408333;55,73514
NULL;9;16;1,621538889;81,63927
NULL;9;17;1,739972222;85,15774
NULL;9;18;1,607936111;59,87792
NULL;9;19;1,504761111;54,71917
NULL;9;20;1,649202778;78,71302
NULL;9;21;1,387636111;68,53875
NULL;9;22;0,625011111;27,64075
NULL;9;23;1,37155;64,58857
NULL;9;24;1,716555556;81,40347
NULL;9;25;1,738952778;82,07534
NULL;10;0;0,840002778;42,78702
NULL;10;1;1,1998;37,41297
NULL;10;2;1,310547222;48,74033
NULL;10;3;1,003225;52,17915
NULL;10;4;1,051313889;48,24366
NULL;10;5;1,963947222;91,45328
NULL;10;6;0,996677778;32,4312
NULL;10;7;1,126305556;50,3058
NULL;10;8;0,344111111;11,84892
NULL;10;9;0,631633333;18,94909
NULL;10;10;0;0
NULL;10;11;0,561513889;16,84556
NULL;10;12;0,670766667;20,12305
NULL;10;13;1,814466667;54,68822
NULL;10;14;1,806233333;54,44114
NULL;10;15;1,289180556;69,75735
NULL;10;16;1,851308333;95,66148
NULL;10;17;1,969741667;99,17995
NULL;10;18;1,837708333;73,90013
NULL;10;19;1,734533333;68,74138
NULL;10;20;1,878975;92,73523
NULL;10;21;1,617408333;82,56095
NULL;10;22;0,897025;47,03319
NULL;10;23;1,601322222;78,61078
NULL;10;24;1,946327778;95,42567
NULL;10;25;1,968725;96,09754
NULL;11;0;1,346738889;57,98919
NULL;11;1;1,706536111;52,61513
NULL;11;2;1,817283333;63,94249
NULL;11;3;1,509958333;67,38132
NULL;11;4;1,55805;63,44582
NULL;11;5;2,470683333;106,65545
NULL;11;6;1,503413889;47,63336
NULL;11;7;1,633041667;65,50796
NULL;11;8;0,850844444;27,05108
NULL;11;9;1,028330556;30,85013
NULL;11;10;0,561513889;16,84556
NULL;11;11;0;0
NULL;11;12;1,003427778;30,06658
NULL;11;13;2,321202778;69,89038
NULL;11;14;2,312966667;69,6433
NULL;11;15;1,795916667;84,95952
NULL;11;16;2,358044444;110,86365
NULL;11;17;2,476477778;114,38212
NULL;11;18;2,344444444;89,10229
NULL;11;19;2,241269444;83,94354
NULL;11;20;2,385711111;107,93739
NULL;11;21;2,124144444;97,76312
NULL;11;22;1,279730556;44,49318
NULL;11;23;2,108055556;93,81295
NULL;11;24;2,453063889;110,62784
NULL;11;25;2,475461111;111,2997
NULL;12;0;0,737130556;43,21538
NULL;12;1;1,096925;37,84132
NULL;12;2;1,207675;49,16868
NULL;12;3;0,90035;52,60751
NULL;12;4;0,948441667;48,67202
NULL;12;5;1,861072222;91,88163
NULL;12;6;0,893805556;32,85955
NULL;12;7;1,023430556;50,73415
NULL;12;8;0,685480556;35,0977
NULL;12;9;0,689805556;27,69331
NULL;12;10;0,670766667;20,12305
NULL;12;11;1,003427778;30,06658
NULL;12;12;0;0
NULL;12;13;2,140852778;84,25691
NULL;12;14;2,132616667;84,00984
NULL;12;15;1,186308333;70,18571
NULL;12;16;1,748436111;96,08984
NULL;12;17;1,558838889;78,98903
NULL;12;18;1,734836111;74,32848
NULL;12;19;1,536086111;77,7703
NULL;12;20;1,776102778;93,16359
NULL;12;21;1,514533333;82,98931
NULL;12;22;0,359330556;19,19795
NULL;12;23;1,498447222;79,03913
NULL;12;24;1,843455556;95,85403
NULL;12;25;1,865852778;96,5259
NULL;13;0;1,483419444;43,74218
NULL;13;1;1,855708333;50,89162
NULL;13;2;1,966277778;51,89596
NULL;13;3;1,503102778;65,68945
NULL;13;4;1,707041667;51,39929
NULL;13;5;2,172875;86,05161
NULL;13;6;1,909997222;54,82532
NULL;13;7;1,435891667;42,4535
NULL;13;8;1,778897222;54,31609
NULL;13;9;2,013952778;69,80635
NULL;13;10;1,814466667;54,68822
NULL;13;11;2,321202778;69,89038
NULL;13;12;2,140852778;84,25691
NULL;13;13;0;0
NULL;13;14;0,457983333;13,73954
NULL;13;15;1,160055556;47,45302
NULL;13;16;2,060236111;90,25981
NULL;13;17;2,178669444;93,77828
NULL;13;18;2,183636111;94,49773
NULL;13;19;2,390261111;71,89701
NULL;13;20;2,087902778;87,33355
NULL;13;21;1,826336111;77,15929
NULL;13;22;2,076058333;84,20436
NULL;13;23;1,453125;55,49277
NULL;13;24;2,155255556;90,02401
NULL;13;25;2,177652778;90,69588
NULL;14;0;1,475183333;43,49509
NULL;14;1;1,847472222;50,64453
NULL;14;2;1,958041667;51,64888
NULL;14;3;1,494866667;65,44236
NULL;14;4;1,698808333;51,15221
NULL;14;5;2,164638889;85,80452
NULL;14;6;1,901761111;54,57824
NULL;14;7;1,427655556;42,20642
NULL;14;8;1,770663889;54,06901
NULL;14;9;2,005719444;69,55927
NULL;14;10;1,806233333;54,44114
NULL;14;11;2,312966667;69,6433
NULL;14;12;2,132616667;84,00984
NULL;14;13;0,457983333;13,73954
NULL;14;14;0;0
NULL;14;15;1,151822222;47,20594
NULL;14;16;2,052002778;90,01273
NULL;14;17;2,170436111;93,5312
NULL;14;18;2,1754;94,25065
NULL;14;19;2,382027778;71,64992
NULL;14;20;2,079666667;87,08648
NULL;14;21;1,8181;76,9122
NULL;14;22;2,067825;83,95728
NULL;14;23;1,444888889;55,24569
NULL;14;24;2,147019444;89,77692
NULL;14;25;2,169416667;90,44879
NULL;15;0;0,470777778;27,29436
NULL;15;1;0,890441667;36,12332
NULL;15;2;0,991711111;36,50015
NULL;15;3;0,356252778;18,63262
NULL;15;4;0,741775;36,63099
NULL;15;5;1,026022222;38,99479
NULL;15;6;0,955452778;40,75412
NULL;15;7;0,815175;37,18974
NULL;15;8;1,012844444;57,76931
NULL;15;9;1,059408333;55,73514
NULL;15;10;1,289180556;69,75735
NULL;15;11;1,795916667;84,95952
NULL;15;12;1,186308333;70,18571
NULL;15;13;1,160055556;47,45302
NULL;15;14;1,151822222;47,20594
NULL;15;15;0;0
NULL;15;16;0,913386111;43,20299
NULL;15;17;1,031819444;46,72146
NULL;15;18;1,036786111;47,44091
NULL;15;19;1,246758333;57,93959
NULL;15;20;0,941052778;40,27673
NULL;15;21;0,679483333;30,10246
NULL;15;22;1,121516667;70,13316
NULL;15;23;0,325344444;9,24962
NULL;15;24;1,008405556;42,96718
NULL;15;25;1,030802778;43,63905
NULL;16;0;1,032908333;53,1985
NULL;16;1;1,452569444;62,02745
NULL;16;2;1,553838889;62,40428
NULL;16;3;0,918380556;44,53675
NULL;16;4;1,303905556;62,53512
NULL;16;5;1,526886111;59,06152
NULL;16;6;1,517580556;66,65825
NULL;16;7;1,377302778;63,09388
NULL;16;8;1,574972222;83,67345
NULL;16;9;1,621538889;81,63927
NULL;16;10;1,851308333;95,66148
NULL;16;11;2,358044444;110,86365
NULL;16;12;1,748436111;96,08984
NULL;16;13;2,060236111;90,25981
NULL;16;14;2,052002778;90,01273
NULL;16;15;0,913386111;43,20299
NULL;16;16;0;0
NULL;16;17;1,532683333;66,7882
NULL;16;18;1,53765;67,50764
NULL;16;19;1,747619444;78,00632
NULL;16;20;1,441913889;60,34347
NULL;16;21;1,180347222;50,1692
NULL;16;22;1,683644444;96,03729
NULL;16;23;1,225527778;52,05642
NULL;16;24;1,509269444;63,03392
NULL;16;25;1,273005556;38,17732
NULL;17;0;1,151341667;56,71696
NULL;17;1;1,571002778;65,54591
NULL;17;2;1,672272222;65,92275
NULL;17;3;1,036813889;48,05522
NULL;17;4;1,147430556;43,15441
NULL;17;5;0,849261111;33,03063
NULL;17;6;1,636013889;70,17672
NULL;17;7;1,495736111;66,61234
NULL;17;8;1,693405556;87,19191
NULL;17;9;1,739972222;85,15774
NULL;17;10;1,969741667;99,17995
NULL;17;11;2,476477778;114,38212
NULL;17;12;1,558838889;78,98903
NULL;17;13;2,178669444;93,77828
NULL;17;14;2,170436111;93,5312
NULL;17;15;1,031819444;46,72146
NULL;17;16;1,532683333;66,7882
NULL;17;17;0;0
NULL;17;18;0,361175;17,50942
NULL;17;19;0,571144444;28,0081
NULL;17;20;0,287127778;11,66572
NULL;17;21;0,352377778;16,62114
NULL;17;22;1,209644444;60,45021
NULL;17;23;1,343958333;55,57488
NULL;17;24;0,288530556;11,70779
NULL;17;25;0,403952778;15,17054
NULL;18;0;1,078994444;35,31713
NULL;18;1;1,300080556;36,09939
NULL;18;2;1,549536111;41,27043
NULL;18;3;1,041777778;48,77467
NULL;18;4;0,786619444;25,66322
NULL;18;5;0,854225;33,75008
NULL;18;6;1,503980556;44,89689
NULL;18;7;1,376016667;43,53299
NULL;18;8;1,561372222;61,91208
NULL;18;9;1,607936111;59,87792
NULL;18;10;1,837708333;73,90013
NULL;18;11;2,344444444;89,10229
NULL;18;12;1,734836111;74,32848
NULL;18;13;2,183636111;94,49773
NULL;18;14;2,1754;94,25065
NULL;18;15;1,036786111;47,44091
NULL;18;16;1,53765;67,50764
NULL;18;17;0,361175;17,50942
NULL;18;18;0;0
NULL;18;19;0,210336111;10,51691
NULL;18;20;0,292094444;12,38517
NULL;18;21;0,357344444;17,34059
NULL;18;22;1,397175;69,74571
NULL;18;23;1,348925;56,29433
NULL;18;24;0,337761111;13,75514
NULL;18;25;0,408919444;15,88999
NULL;19;0;0,975816667;30,15838
NULL;19;1;1,196902778;30,94064
NULL;19;2;1,446361111;36,11168
NULL;19;3;1,139038889;39,55051
NULL;19;4;0,683444444;20,50448
NULL;19;5;0,941905556;29,06104
NULL;19;6;1,400805556;39,73814
NULL;19;7;1,272841667;38,37424
NULL;19;8;1,458194444;56,75333
NULL;19;9;1,504761111;54,71917
NULL;19;10;1,734533333;68,74138
NULL;19;11;2,241269444;83,94354
NULL;19;12;1,536086111;77,7703
NULL;19;13;2,390261111;71,89701
NULL;19;14;2,382027778;71,64992
NULL;19;15;1,246758333;57,93959
NULL;19;16;1,747619444;78,00632
NULL;19;17;0,571144444;28,0081
NULL;19;18;0,210336111;10,51691
NULL;19;19;0;0
NULL;19;20;0,502063889;22,88386
NULL;19;21;0,567313889;27,83927
NULL;19;22;1,186894444;59,23148
NULL;19;23;1,558897222;66,79302
NULL;19;24;0,547730556;24,25383
NULL;19;25;0,618891667;26,38868
NULL;20;0;1,060572222;50,27224
NULL;20;1;1,480236111;59,10119
NULL;20;2;1,581502778;59,47802
NULL;20;3;0,946044444;41,6105
NULL;20;4;1,07835;38,03017
NULL;20;5;0,756577778;22,69736
NULL;20;6;1,545247222;63,73199
NULL;20;7;1,404969444;60,16762
NULL;20;8;1,602636111;80,74718
NULL;20;9;1,649202778;78,71302
NULL;20;10;1,878975;92,73523
NULL;20;11;2,385711111;107,93739
NULL;20;12;1,776102778;93,16359
NULL;20;13;2,087902778;87,33355
NULL;20;14;2,079666667;87,08648
NULL;20;15;0,941052778;40,27673
NULL;20;16;1,441913889;60,34347
NULL;20;17;0,287127778;11,66572
NULL;20;18;0,292094444;12,38517
NULL;20;19;0,502063889;22,88386
NULL;20;20;0;0
NULL;20;21;0,261566667;10,17427
NULL;20;22;1,496641667;72,10936
NULL;20;23;1,253191667;49,13016
NULL;20;24;0,263713889;7,91145
NULL;20;25;0,320255556;9,60771
NULL;21;0;0,799005556;40,09796
NULL;21;1;1,218666667;48,92692
NULL;21;2;1,319936111;49,30375
NULL;21;3;0,684477778;31,43622
NULL;21;4;1,070002778;49,43459
NULL;21;5;0,496925;16,41164
NULL;21;6;1,283677778;53,55772
NULL;21;7;1,143402778;49,99334
NULL;21;8;1,341069444;70,57291
NULL;21;9;1,387636111;68,53875
NULL;21;10;1,617408333;82,56095
NULL;21;11;2,124144444;97,76312
NULL;21;12;1,514533333;82,98931
NULL;21;13;1,826336111;77,15929
NULL;21;14;1,8181;76,9122
NULL;21;15;0,679483333;30,10246
NULL;21;16;1,180347222;50,1692
NULL;21;17;0,352377778;16,62114
NULL;21;18;0,357344444;17,34059
NULL;21;19;0,567313889;27,83927
NULL;21;20;0,261566667;10,17427
NULL;21;21;0;0
NULL;21;22;1,449741667;82,93676
NULL;21;23;0,991625;38,95589
NULL;21;24;0,328963889;12,86687
NULL;21;25;0,351361111;13,53873
NULL;22;0;0,672338889;43,16282
NULL;22;1;1,032133333;37,78877
NULL;22;2;1,142883333;49,11613
NULL;22;3;0,835558333;52,55495
NULL;22;4;0,883647222;48,61946
NULL;22;5;1,796280556;91,82908
NULL;22;6;0,829011111;32,807
NULL;22;7;0,958638889;50,6816
NULL;22;8;0,620686111;35,04515
NULL;22;9;0,625011111;27,64075
NULL;22;10;0,897025;47,03319
NULL;22;11;1,279730556;44,49318
NULL;22;12;0,359330556;19,19795
NULL;22;13;2,076058333;84,20436
NULL;22;14;2,067825;83,95728
NULL;22;15;1,121516667;70,13316
NULL;22;16;1,683644444;96,03729
NULL;22;17;1,209644444;60,45021
NULL;22;18;1,397175;69,74571
NULL;22;19;1,186894444;59,23148
NULL;22;20;1,496641667;72,10936
NULL;22;21;1,449741667;82,93676
NULL;22;22;0;0
NULL;22;23;1,433655556;78,98658
NULL;22;24;1,498044444;72,15143
NULL;22;25;1,613466667;75,61418
NULL;23;0;0,782919444;36,14779
NULL;23;1;1,202580556;44,97674
NULL;23;2;1,30385;45,35357
NULL;23;3;0,668391667;27,48605
NULL;23;4;1,053916667;45,48441
NULL;23;5;1,338163889;47,84821
NULL;23;6;1,267591667;49,60754
NULL;23;7;1,127316667;46,04317
NULL;23;8;1,324983333;66,62273
NULL;23;9;1,37155;64,58857
NULL;23;10;1,601322222;78,61078
NULL;23;11;2,108055556;93,81295
NULL;23;12;1,498447222;79,03913
NULL;23;13;1,453125;55,49277
NULL;23;14;1,444888889;55,24569
NULL;23;15;0,325344444;9,24962
NULL;23;16;1,225527778;52,05642
NULL;23;17;1,343958333;55,57488
NULL;23;18;1,348925;56,29433
NULL;23;19;1,558897222;66,79302
NULL;23;20;1,253191667;49,13016
NULL;23;21;0,991625;38,95589
NULL;23;22;1,433655556;78,98658
NULL;23;23;0;0
NULL;23;24;1,320544444;51,82061
NULL;23;25;1,342941667;52,49247
NULL;24;0;1,127925;52,96269
NULL;24;1;1,547588889;61,79164
NULL;24;2;1,648858333;62,16847
NULL;24;3;1,013397222;44,30095
NULL;24;4;1,124016667;39,40014
NULL;24;5;0,825844444;29,27636
NULL;24;6;1,6126;66,42244
NULL;24;7;1,472322222;62,85807
NULL;24;8;1,669988889;83,43763
NULL;24;9;1,716555556;81,40347
NULL;24;10;1,946327778;95,42567
NULL;24;11;2,453063889;110,62784
NULL;24;12;1,843455556;95,85403
NULL;24;13;2,155255556;90,02401
NULL;24;14;2,147019444;89,77692
NULL;24;15;1,008405556;42,96718
NULL;24;16;1,509269444;63,03392
NULL;24;17;0,288530556;11,70779
NULL;24;18;0,337761111;13,75514
NULL;24;19;0,547730556;24,25383
NULL;24;20;0,263713889;7,91145
NULL;24;21;0,328963889;12,86687
NULL;24;22;1,498044444;72,15143
NULL;24;23;1,320544444;51,82061
NULL;24;24;0;0
NULL;24;25;0,380538889;11,41627
NULL;25;0;1,150322222;53,63455
NULL;25;1;1,569986111;62,4635
NULL;25;2;1,671255556;62,84034
NULL;25;3;1,035794444;44,97281
NULL;25;4;1,195175;41,53499
NULL;25;5;0,848241667;29,94822
NULL;25;6;1,634997222;67,0943
NULL;25;7;1,494719444;63,52993
NULL;25;8;1,692386111;84,1095
NULL;25;9;1,738952778;82,07534
NULL;25;10;1,968725;96,09754
NULL;25;11;2,475461111;111,2997
NULL;25;12;1,865852778;96,5259
NULL;25;13;2,177652778;90,69588
NULL;25;14;2,169416667;90,44879
NULL;25;15;1,030802778;43,63905
NULL;25;16;1,273005556;38,17732
NULL;25;17;0,403952778;15,17054
NULL;25;18;0,408919444;15,88999
NULL;25;19;0,618891667;26,38868
NULL;25;20;0,320255556;9,60771
NULL;25;21;0,351361111;13,53873
NULL;25;22;1,613466667;75,61418
NULL;25;23;1,342941667;52,49247
NULL;25;24;0,380538889;11,41627
NULL;25;25;0;0